time,status,serivce used,longitude,latitude,covarience[0],covarience[1],covarience[2],covarience[3],covarience[4],covarience[5],covarience[6],covarience[7],covarience[8],covarience type,altitude,velocity_x,velocity_y
1697352706.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352707.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352708.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352709.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352710.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352711.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352712.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352713.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352714.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352715.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352716.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352717.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352718.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352719.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352720.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352721.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352722.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352723.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352724.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352725.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352726.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352727.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352728.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352729.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352730.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352731.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352732.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352733.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352734.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352735.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352736.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352737.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352738.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352739.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352740.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352741.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352742.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352743.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352744.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352745.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352746.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352747.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352748.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352749.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352750.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352751.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352752.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352753.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352754.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352755.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352756.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352757.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352758.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352759.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352760.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352761.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352762.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352763.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352764.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352765.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352766.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352767.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352768.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352769.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352770.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352771.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352772.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352773.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352774.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352775.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352776.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352777.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352778.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352779.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352780.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352781.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352782.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352783.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352784.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352785.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352786.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352787.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352788.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352789.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352790.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352791.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352792.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352793.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352794.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352795.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352796.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352797.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352798.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352799.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352800.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352801.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352802.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352803.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352804.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352805.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352806.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352807.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352808.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352809.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352810.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352811.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352812.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352813.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352814.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352815.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352816.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352817.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352818.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352819.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352820.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352821.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352822.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352823.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352824.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352825.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352826.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352827.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352828.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352829.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352830.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352831.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352832.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352833.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352834.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352835.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352836.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352837.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352838.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352839.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352840.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352841.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352842.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352843.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352844.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352845.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352846.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352847.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352848.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352849.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352850.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352851.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352852.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352853.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352854.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352855.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352856.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352857.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352858.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352859.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352860.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352861.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352862.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
1697352863.35,FIX,1,121.418462,25.037975,26.600000,0.006561,0.000000,0.000000,0.000000,0.006561,0.000000,0.000000,0.000000,0.104976,APPROXIMATED,nan,nan
